Box,Last Name,First Name,Series Title/Book Title,Series #,Book Title,
7,Steele,Addison E.,Buck Rogers In The 25th Century,,,
7,Steele,Addison E.,Buck Rogers In The 25th Century,,,
7,Steele,Addison E.,Buck Rogers In The 25th Century,,,
7,Steele,Addison E.,Buck Rogers In The 25th Century,,,
6,Stein,Aaron Marc,Sitting Up Dead,,,
6,Stein,Duffy,Ghost Child,,,
6,Stevens,Francis,The Citadel Of Fear,,,
6,Stevens,Francis,The Citadel Of Fear,,,
6,Stevenson,Robert Louis,Kidnapped,,,
6,Stevenson,Robert Louis,Dr. Jekyll And Mr. Hyde,,,
6,Stevenson,Robert Louis,Dr. Jekyll And Mr. Hyde,,,
6,Stewart,Bruce,Timeslip,,,
6,Stewart,George R.,Earth Abides,,,
6,Stewart,Mary,The Crystal Cave,,,
9,Stivers,Dick,Able Team,1,Tower of Terror,
9,Stivers,Dick,Able Team,2,The Hostaged Island,
9,Stivers,Dick,Able Team,3,Texas Showdown,
9,Stivers,Dick,Able Team,4,Amazon Slaughter,
9,Stivers,Dick,Able Team,5,Cairo Countdown,
9,Stivers,Dick,Able Team,5,Cairo Countdown,
9,Stivers,Dick,Able Team,6,Warlord of Azatlan,
9,Stivers,Dick,Able Team,7,Justice by Fire,
9,Stivers,Dick,Able Team,8,Army of Devils,
9,Stivers,Dick,Able Team,9,Kill School,
9,Stivers,Dick,Able Team,10,Royal Flush,
9,Stivers,Dick,Able Team,11,Five Rings of Fire,
9,Stivers,Dick,Able Team,11,Five Rings of Fire,
9,Stivers,Dick,Able Team,13,Scorched Earth,
9,Stivers,Dick,Able Team,14,Into the Maze,
9,Stivers,Dick,Able Team,15,They Came to Kill,
9,Stivers,Dick,Able Team,16,Rain of Doom,
9,Stivers,Dick,Able Team,17,Fire and Maneuver,
9,Stivers,Dick,Able Team,19,Ironman,
9,Stivers,Dick,Able Team,20,Shot to Hell,
9,Stivers,Dick,Able Team,21,Death Strike,
9,Stivers,Dick,Able Team,23,Fall Back and Kill,
9,Stivers,Dick,Able Team,24,Blood Gambit,
9,Stivers,Dick,Able Team,25,Hard Kill,
9,Stivers,Dick,Able Team,26,The Iron God,
9,Stivers,Dick,Able Team,27,Cajun Angel,
9,Stivers,Dick,Able Team,28,Miami Crush,
9,Stivers,Dick,Able Team,29,Death Ride,
9,Stivers,Dick,Able Team,30,Hit And Run,
9,Stivers,Dick,Able Team,31,Ghost Train,
9,Stivers,Dick,Able Team,31,Ghost Train,
S1,Stockbridge,Grant,SPIDER,,Death Reign Of The Vampire King,
S1,Stockbridge,Grant,SPIDER,,Hordes Of The Red Butcher,
S1,Stockbridge,Grant,SPIDER,,Satan'S Death Blast,
S1,Stockbridge,Grant,SPIDER,,Satan'S Death Blast,
S1,Stockbridge,Grant,SPIDER,,Satan'S Death Blast,
S1,Stockbridge,Grant,SPIDER,1,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,1,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,1,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,1,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,2,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,2,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,2,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,2,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,3,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,3,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,3,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,3,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,4,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,4,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,4,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,5,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,5,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,5,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,6,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,6,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,6,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,7,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,7,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,7,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,8,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,8,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,8,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,8,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,8,The Master Of Men! Spider,
S1,Stockbridge,Grant,SPIDER,8,The Master Of Men! Spider,
6,Stoker,Bram,The Jewel Of Seven Stars,,,
7,Stoker,Bram,Dracula,,,
7,Stoker,Bram,Dracula,,,
7,Stoker,Bram,The Jewel Of Seven Stars,,,
7,Stoker,Bram,The Lady OF The Shroud,,,
7,Stoker,Bram,The Garden Of Evil,,,
7,Stoker,Bram,The Lady OF The Shroud,,,
7,Stoker,Bram,The Garden Of Evil,,,
6,Stone,Charlotte,Cheon of Weltanland,1,The Four Wishes,
6,Stone,Hampton,The Corpse In The Corner Saloon,,,
6,Stone,Hampton,The Kid Was Last Seen Hanging Ten,,,
6,Stone,Hampton,The Man Who Looked Death In The Eye,,,
6,Stone,Hampton,The Corpse Who Had Too Many Friends,,,
6,Stone,Hampton,The Murder That Wouldn't Stay Solved,,,
6,Stormtrack,James,Stormtrack,,,
6,Stout,Rex,Over My Dead Body,,,
6,Stout,Rex,A Family Affair,,,
6,Stratton,Thomas,The Man From U.N.C.L.E.,11,The Invisibility Affair,
6,Stratton,Thomas,The Man From U.N.C.L.E.,12,The Mind-Twisters Affair,
6,Street,Bradford,In Like Flint,,,
7,Strugatski,Arkadi,Hard To Be A God,,,
7,Strugatski,Arkadi,The Final Circle Of Paradise,,,
7,Strugatski,Arkadi,Monday Begins On Saturday,,,
S4,Strutton,Bill,Doctor Who,,And The Zarbi,
6,Stuart,W.J.,Forbidden Planet,,,
7,Sturgeon,Theodore,More Than Human,,,
7,Sturgeon,Theodore,The Synthetic Man,,,
7,Sturgeon,Theodore,Starshine,,,
7,Sturgeon,Theodore,The Cosmic Rape,,,
7,Sturgeon,Theodore,Starshine,,,
7,Sturgeon,Theodore,Aliens 4,,,
7,Sturgeon,Theodore,A Touch Of Strange,,,
7,Sturgeon,Theodore,The Synthetic Man,,,
7,Sturgeon,Theodore,Venus Plus X,,,
7,Sturgeon,Theodore,Beyond,,,
8,Sturgeon,Theodore,The Dreaming Jewels,,,
8,Sturgeon,Theodore,The Worlds Of Theodore Sturgeon,,,
8,Sturgeon,Theodore,Case And The Dreamer,,,
8,Sturgeon,Theodore,e pluribus unicorn,,,
8,Sturgeon,Theodore,A Way Home,,,
8,Sturgeon,Theodore,The Stars Are the Styx,,,
8,Sturgeon,Theodore,Aliens 4,,,
7,Sugar,Andrew,The Enforcer,1,,
7,Sugar,Andrew,The Enforcer,2,Calling Doctor Kill!,
7,Sugar,Andrew,The Enforcer,3,Kill City,
7,Sugar,Andrew,The Enforcer,3,Kill City,
7,Sugar,Andrew,The Enforcer,4,Kill Deadline,
7,Sugar,Andrew,The Enforcer,,Caribbean Kill,
6,Sutton,Jeff,Apollo At Go,,,
6,Sutton,Jeff,The Atom Conspiracy,,,
6,Sutton,Jeff,H-Bomb Over America,,,
6,Sutton,Jeff,Whisper From The Stars,,,
6,Sutton,Jeff,The Mindblocked Man,,,
7,Swann,Thomas Burnett,The Weirwoods,,,
7,Swann,Thomas Burnett,The Goat Without Horns,,,
7,Swann,Thomas Burnett,Lady OF The Bees,,,
7,Swann,Thomas Burnett,Lady Of The Bees,,,
7,Swann,Thomas Burnett,Where is the Bird Of Fire?,,,
7,Swann,Thomas Burnett,Wolfwinter,,,
7,Swann,Thomas Burnett,Where is the Bird Of Fire?,,,
7,Swann,Thomas Burnett,The Dolphin and the Deep,,,
7,Swann,Thomas Burnett,Day of the Minotaur,,,
7,Swann,Thomas Burnett,Wolfwinter,,,
7,Swann,Thomas Burnett,The Forest Of Forever,,,
7,Swann,Thomas Burnett,The Not-world,,,
7,Swann,Thomas Burnett,The Gods Abide,,,
7,Swann,Thomas Burnett,How are the Mighty Fallen,,,
7,Swann,Thomas Burnett,Cry Silver Bells,,,
7,Swann,Thomas Burnett,The Minikins Of Yam,,,
7,Swann,Thomas Burnett,Green Phoenix,,,
7,Swann,Thomas Burnett,Green Phoenix,,,
6,Swinsom,Arthur,Sergeant Cork's Casebook,1,,
6,Swinsom,Arthur,Sergeant Cork's Second Casebook,2,,
5,Tabori,Paul,The Demons of Sandorra,,,
5,Tabori,Paul,The Doomsday Brain,,,
5,Tabori,Paul,The Green Rain,,,
5,Tabori,Paul,The Torture Machine,,,
43,Taine,John,Seeds of Life,,,
43,Taine,John,Seeds of Life,,,
5,Takei,George,"Mirror Friend, Mirror Foe",,,
5,Tall ,Stephen,The People Beyond The Wall,,,
5,Taylor,Phoebe Atwood,Banbury Bog,,,
5,Tebbel,John,Touched With Fire,,,
5,Temple,William,"Martin Magnus, Planet Rover",,,
5,Temple,William,Martin Magnus on Venus,,,
5,Temple,William,The Fleshpots of Sansato,,,
5,Tenn,William,Of Men And Monsters,,,
5,Tenn,William,Time in Advance,,,
5,Tenn,William,Of Men And Monsters,,,
5,Tenn,William,The Wooden Star,,,
5,Tenn,William,The Square Root of Man,,,
5,Tevis,Walter,The Man Who Fell To Earth,,,
5,Tevis,Walter,The Hustler,,,
5,Tey,Josephine,To Love And Be Wise,,,
5,Thomas,Bob,Selznick,,,
5,Thomas,Dan,The Seeds of Time,,,
5,Thomas,Martin,The Hand of Cain,,,
5,Thomas,Martin,Beyond The Spectrum,,,
5,Thomas,Martin,Beyond The Spectrum,,,
5,Thomas,Shirley,Men Of Space,,,
5,Thomas,Theodore L.,The CLONE,,,
5,Thomey,Tedd,Flight To Takla-Ma,,,
5,Thorndike,Russell,Dr. Syn Returns,,,
5,Thorndike,Russell,Doctor Syn Returns,,,
5,Thorp,Roderick,The Detective,,,
5,Tiger,John,Superkill,,,
5,Timlett,Peter Valentine,Twilight of the Serpent,,,
5,Timlett,Peter Valentine,The Power Of The Serpent,,,
5,Timlett,Peter Valentine,The Seedbearers,,,
5,Tine,Robert,Beverly Hills Cop II,,,
5,Tiptree,James,Ten Thousand Light-Years From Home,,,
5,Tiptree,James,Star Songs Of An Old Primate,,,
5,Tiptree,James,Star Songs Of An Old Primate,,,
5,Tofte,Arthur,Walls within Walls,,,
5,Tofte,Arthur,Crash Landing On Iduna,,,
5,Toland,John,The Last 100 Days,,,
5,Tolkien,J.R.R.,The Lord Of The Rings,,The Two Towers,
5,Tolkien,J.R.R.,The Lord Of The Rings,,The Two Towers,
5,Tolkien,J.R.R.,The Lord Of The Rings,,The Fellowship of the Ring,
5,Tolkien,J.R.R.,The Lord Of The Rings,,The Fellowship of the Ring,
5,Tolkien,J.R.R.,The Lord Of The Rings,,The Return of the King,
5,Tolkien,J.R.R.,The Lord Of The Rings,,The Return of the King,
5,Tolkien,J.R.R.,The Lord Of The Rings,,The Return of the King,
5,Tolkien,J.R.R.,The Lord Of The Rings,,The Return of the King,
5,Torro,Pel,Beyond The Barrier OF Space,,,
5,Torro,Pel,Galaxy 666,,,
5,Touche-Skadding,Richard J.H. de,Fire Pearl,,,
5,Tracy,Don,The Black Amulet,,,
5,Tralins,Robert,The Cosmozoids,,,
5,Tralins,Robert,The Cosmozoids,,,
5,Transue,Jacob,Twilight of the Basilisks,,,
5,Trimble,Louis,The Wandering Variables,,,
5,Trimble,Louis,The Bodelan Way,,,
5,Trimble,Louis,The City Machine,,,
5,Trimble,Louis,Guardians of the Gate,,,
5,Trout,Kilgore,Venus On The Half-Shell,,,
5,Tubb,E.C.,Eye of the Zodiac,,,
5,Tubb,E.C.,Jack of Swords,,,
5,Tubb,E.C.,Spectrum of a Forgotten Sun,,,
5,Tubb,E.C.,Haven of Darkness,,,
5,Tubb,E.C.,World Of Promise,,,
5,Tubb,E.C.,The Terridae,,,
5,Tubb,E.C.,The Coming Event,,,
5,Tubb,E.C.,Earth is Heaven,,,
5,Tubb,E.C.,Melome,,,
5,Tubb,E.C.,S.T.A.R. Flight,,,
5,Tubb,E.C.,S.T.A.R. Flight,,,
5,Tubb,E.C.,Moon Base,,,
5,Tubb,E.C.,Space: 1999 Alien Seed,,,
5,Tubb,E.C.,Breakaway,,,
5,Tubb,E.C.,Eloise,,,
5,Tubb,E.C.,Century of the Manikin,,,
5,Tubb,E.C.,Jondelle,,,
5,Tubb,E.C.,Mayenne,,,
5,Tubb,E.C.,Prison of Night,,,
5,Tubb,E.C.,Incident on Ath,,,
5,Tubb,E.C.,The Quillian Sector,,,
5,Tubb,E.C.,Web of Sand,,,
5,Tubb,E.C.,Zenya,,,
5,Tubb,E.C.,The Terra Data,,,
5,Tubb,E.C.,Technos,,,
5,Tubb,E.C.,Veruchia,,,
5,Tucker,Wilson,The Long Loud Silence,,,
5,Tucker,Wilson,The Year Of The Quiet Sun,,,
5,Tucker,Wilson,Wild Talent,,,
5,Tucker,Wilson,Ice & Iron,,,
5,Tucker,Wilson,The Long Loud Silence,,,
5,Tucker,Wilson,The Time Masters,,,
5,Tucker,Wilson,The Lincoln Hunters,,,
5,Tucker,Wilson,Man From Tomorrow,,,
5,Tuleja,Thaddeus,Land Of Precious Snow,,,
5,Turtledove,Harry,Swords of the Legion,,,
5,Twain,Mark,A Connecticut Yankee In King Arthur's Court,,,
5,Twain,Mark,A Connecticut Yankee In King Arthur's Court,,,
4,Undset,Sigrid,The Axe,,,
4,Undset,Sigrid,The Snake Pit,,,
4,Undset,Sigrid,In The Wilderness,,,
4,Undset,Sigrid,The Son Avenger,,,
4,Upfield,Arthur,Murder Must Wait,,,
4,Upfield,Arthur,Death Of A Lake,,,
4,Upfield,Arthur,The Mystery of Swordfish Reef,,,
4,Upfield,Arthur,The Sands of Windee,,,
4,Upfield,Arthur,Venom House,,,
4,Upfield,Arthur,The Lake Frome Monster,,,
4,Upfield,Arthur,The Barrakee Mystery,,,
4,Upfield,Arthur,The Will of the Tribe,,,
4,Utley,Brian,Martyr,,,
3,Vale,Rena,Taurus Four,,,
3,Vale,Rena,Beyond the Sealed World,,,
3,Vale,Rena,The Day After Doomsday,,,
4,Van Vogt,A.E.,The World of Null-A,,,
4,Van Vogt,A.E.,The Weapon Makers,,,
4,Van Vogt,A.E.,The Weapon Makers,,,
4,Van Vogt,A.E.,The Mind Cage,,,
4,Van Vogt,A.E.,The Mind Cage,,,
4,Van Vogt,A.E.,The Players Of Null-A,,,
4,Van Vogt,A.E.,The War Against the Rull,,,
4,Van Vogt,A.E.,The Far-out Worlds Of A.E. Van Vogt,,,
4,Van Vogt,A.E.,Quest For The Future,,,
4,Van Vogt,A.E.,Quest For The Future,,,
4,Van Vogt,A.E.,Mission To The Stars,,,
4,Van Vogt,A.E.,Rogue Ship,,,
4,Van Vogt,A.E.,The Universe Maker,,,
4,Van Vogt,A.E.,Masters of Time,,,
4,Van Vogt,A.E.,Empire of the Atom,,,
4,Van Vogt,A.E.,Empire of the Atom,,,
4,Van Vogt,A.E.,Two Hundred Million A.D.,,,
4,Van Vogt,A.E.,The Proxy Intelligence and Other Mind Benders,,,
4,Van Vogt,A.E.,The Proxy Intelligence and Other Mind Benders,,,
4,Van Vogt,A.E.,The BLAL,,,
4,Van Vogt,A.E.,SLaN,,,
4,Van Vogt,A.E.,The Beast,,,
4,Van Vogt,A.E.,Moonbeast,,,
4,Van Vogt,A.E.,Mission: Interplanetary,,,
4,Van Vogt,A.E.,Mission to the Stars,,,
4,Van Vogt,A.E.,Mission to the Stars,,,
4,Van Vogt,A.E.,The Weapon Shops of Isher,,,
4,Van Vogt,A.E.,The War Against The Rull,,,
4,Van Vogt,A.E.,The Wizard of Linn,,,
4,Van Vogt,A.E.,The Wizard of Linn,,,
4,Van Vogt,A.E.,Away And Beyond,,,
4,Van Vogt,A.E.,The Silkie,,,
4,Van Vogt,A.E.,M 33 In Andromeda,,,
4,Van Vogt,A.E.,The Winged Man,,,
4,Van Vogt,A.E.,The Darkness On Diamondia,,,
4,Van Vogt,A.E.,The Battle Of Forever,,,
4,Van Vogt,A.E.,The Gryb,,,
4,Van Vogt,A.E.,The Violent Man,,,
4,Van Vogt,A.E.,The Blal,,,
4,Van Vogt,A.E.,Planets For Sale,,,
4,Van Vogt,A.E.,Two Hundred Million A.D.,,,
4,Van Vogt,A.E.,The Players of Null-A,,,
4,Van Vogt,A.E.,The War Against the Rull,,,
4,Van Vogt,A.E.,More Than Superhuman,,,
4,Van Vogt,A.E.,More Than Superhuman,,,
4,Van Vogt,A.E.,Planets For Sale,,,
4,Van Vogt,A.E.,Mission To The Stars,,,
4,Van Vogt,A.E.,Destination: Universe!,,,
4,Van Vogt,A.E.,Null-A Three,,,
4,Van Vogt,A.E.,The Changeling,,,
4,Van Vogt,A.E.,Two Hundred Million A.D.,,,
4,Van Vogt,A.E.,The Voyage of the Space Beagle,,,
4,Van Vogt,A.E.,The Voyage of the Space Beagle,,,
4,Van Vogt,A.E.,Monsters,,,
4,Van Vogt,A.E.,The Beast,,,
4,Van Vogt,A.E.,Pendulum,,,
4,Van Vogt,A.E.,Supermind,,,
4,Van Vogt,A.E.,The Man with a Thousand Names,,,
4,Van Vogt,A.E.,The Man with a Thousand Names,,,
4,Van Vogt,A.E.,Earth Factor X,,,
4,Van Vogt,A.E.,Earth Factor X,,,
4,Van Vogt,A.E.,Earth Factor X,,,
4,Van Vogt,A.E.,Rogue Ship,,,
4,Van Vogt,A.E.,Lost: Fifty Suns,,,
4,Van Vogt,A.E.,The Book Of Van Vogt,,,
4,Vance,Jack,The Deadly Isles,,,
4,Vance,Jack,The Worlds Of Jack Vance,,,
4,Vance,Jack,The Dirdir,,,
4,Vance,Jack,The Dying Earth,,,
4,Vance,Jack,City of the Chasch,,,
4,Vance,Jack,The Palace Of Love,,,
4,Vance,Jack,to live forever,,,
4,Vance,Jack,The Star King,,,
4,Vance,Jack,Space Opera,,,
4,Vance,Jack,The Best of Jack Vance,,,
4,Vance,Jack,Eight Fantasms and Magics,,,
4,Vance,Jack,The Brave Free Men,,,
4,Vance,Jack,The Killing Machine,,,
4,Vance,Jack,The Asutra,,,
4,Vance,Jack,The Worlds Of Jack Vance,,,
4,Vance,Jack,The Eyes of the Overworld,,,
4,Vance,Jack,Big Planet,,,
4,Vance,Jack,The Dying Earth,,,
4,Vance,Jack,The Eyes of the Overworld,,,
4,Vance,Jack,The Languages of Pao,,,
4,Vance,Jack,MASKE: THAERY,,,
4,Vance,Jack,MASKE: THAERY,,,
4,Vance,Jack,Trullion,,,
4,Vance,Jack,Trullion,,,
4,Vance,Jack,The Brave Free Men,,,
4,Vance,Jack,Eight Fantasms and Magics,,,
4,Vance,Jack,The Pnume,,,
4,Vance,Jack,Marune:Alastor 933,,,
4,Vance,Jack,The Book Of Dreams,,,
4,Vance,Jack,The Face,,,
4,Vance,Jack,Wyst:Alastor 1716,,,
4,Vance,Jack,NopalGarth,,,
4,Vance,Jack,Emphyrio,,,
4,Vance,Jack,Emphyrio,,,
4,Vance,Jack,Servants of the Wankh,,,
4,Vance,Jack,The Faceless Man,,,
4,Vance,Jack,The Asutra,,,
4,Vance,Jack,The Gray Prince,,,
3,Varley,John,Titan,,,
3,Varley,John,Wizard,,,
3,Velikovsky,Immanuel,Earth In Upheaval,,,
3,Velikovsky,Immanuel,Earth In Upheaval,,,
4,Verne,Jules,Master of the World,,,
4,Verne,Jules,From the Earth to the Moon,,,
4,Verne,Jules,Master of the World,,,
4,Verne,Jules,The Mysterious Island,,,
4,Verne,Jules,Around the world in Eighty Days,,,
4,Verne,Jules,Around the world in Eighty Days,,,
4,Verne,Jules,Tigers and Traitors,,,
4,Verne,Jules,For The Flag,,,
4,Verne,Jules,The City In The Sahara,,,
4,Verne,Jules,The Hunt For The Meteor,,,
4,Verne,Jules,A Journey To The Center Of The Earth,,,
4,Verne,Jules,"20,000 Leagues Under The Sea",,,
4,Verne,Jules,"20,000 Leagues Under The Sea",,,
3,Vexin,Noel,Murder in Montmartre,,,
3,Vidal,Gore,Myra Breckinridge,,,
3,Vidal,Gore,Messiah,,,
3,Vidal,Gore,Messiah,,,
3,Villiers,Gerard De,Malko,1,West of Jerusalem,
3,Vincent,Harl,The Doomsday Planet,,,
3,Vinge,Joan,Psion,,,
3,Vinge,Vernor,Grimm's world,,,
3,Vinge,Vernor,The Witling,,,
3,"Vonnegut, Jr.",Kurt,Welcome to the Monkey House,,,
3,"Vonnegut, Jr.",Kurt,Slaughterhouse-Five,,,
3,"Vonnegut, Jr.",Kurt,Cat's Cradle,,,
3,"Vonnegut, Jr.",Kurt,Welcome to the Monkey House,,,
3,"Vonnegut, Jr.",Kurt,Breakfast of Champions,,,
2,Wagner,Karl Edward,Deaths Angel's Shadow,,,
2,Wagner,Karl Edward,Night Winds,,,
2,Wagner,Karl Edward,Darkness Weaves…,,,
2,Wagner,Karl Edward,Deaths Angel's Shadow,,,
2,Wagner,Karl Edward,Dark Crusade,,,
2,Wagner,Karl Edward,Bloodstone,,,
2,Wagner,Karl Edward,Bloodstone,,,
S4,Wagner,Karl Edward,Legion from the Shadows,,,
3,Walker,David,The Lord's Pink Ocean,,,
2,Walker,Hugh,War Gamers' World,,,
2,Walker,Hugh,Army of Darkness,,,
2,Walker,Hugh,Messengers of Darkness,,,
1,Wallace,Edgar,The Joker,,,
1,Wallace,Edgar,Red Aces,,,
1,Wallace,Edgar,The Clue of the Silver Key,,,
1,Wallace,Edgar,The Mind of Mr. J.G.Reeder,,,
1,Wallace,Edgar,Flat 2,,,
1,Wallace,Edgar,The Four Just Men,,,
1,Wallace,Edgar,The Brigand,,,
1,Wallace,Edgar,The Clue of the New Pin,,,
1,Wallace,Edgar,Big Foot,,,
1,Wallace,Edgar,The Man Who Knew,,,
1,Wallace,Edgar,The Mind of Mr. J.G.Reeder,,,
1,Wallace,Edgar,The Valley of Ghosts,,,
1,Wallace,Edgar,The Clue of the New Pin,,,
1,Wallace,Edgar,The Yellow Snake,,,
1,Wallace,Edgar,Room 13,,,
1,Wallace,Edgar,The Golden Hades,,,
1,Wallace,Edgar,The Clue of the Silver Key,,,
1,Wallace,Edgar,The India-Rubber Men,,,
1,Wallace,Edgar,The Golden Hades,,,
1,Wallace,Edgar,The Door With Seven Locks,,,
1,Wallace,Edgar,King Kong,,,
1,Wallace,Edgar,The Twister,,,
1,Wallace,Edgar,The Four Just Men,,,
1,Wallace,Edgar,The Mind of Mr. J.G.Reeder,,,
1,Wallace,Edgar,The Valley of Ghosts,,,
1,Wallace,Edgar,Down Under Donovan,,,
2,Wallace,Ian,Croyd,,,
2,Wallace,Ian,Dr. Orpheus,,,
2,Wallace,Ian,The Lucifer Comet,,,
2,Wallace,Ian,A Voyage To Dari,,,
2,Wallace,Ian,Z-Sting,,,
2,Wallace,Ian,The World Asunder ,,,
2,Wallace,Ian,Heller's Leap,,,
2,Wallace,Ian,Dr. Orpheus,,,
2,Wallace,Ian,The Sign of the Mute Medusa,,,
2,Walters,Hugh,First on the Moon,,,
2,Walton,Evangeline,The Children of Llyr,,,
2,Walton,Evangeline,The Cross and the Sword,,,
2,Walton,Evangeline,The Song of Rhiannon,,,
3,Walton,Evangeline,The Island of the Mighty,,,
1,Ward,Henry,The Green Suns,,,
1,Warner-Crozetti,R.,The Widderburn Horror,,,
3,Washburn,Mark,The Omega Threat,,,
1,Watson,Ian,The Martian Inca,,,
1,Watson,John H.,The Adventure of the Peerless Peer,,,
3,Wayman,Tony Russel,Dunes of Pradai,,,
3,Webb,Sharon,The Adventures of Terra Tarkington,,,
3,Weinbaum,Stanley G.,The Black Flame,,,
3,Weinbaum,Stanley G.,The New Adam,,,
3,Weinbaum,Stanley G.,A Martian Odyssey,,,
3,Weinbaum,Stanley G.,A Martian Odyssey,,,
1,Weinstein,Howard,Prisoners and Pawns,,,
3,Wellen,Edward,Hijack,,,
3,Wells,Robert,The Spacejacks,,,
3,Wells,Robert,The Parasaurians,,,
3,Wells,Robert,Candle in the Sun,,,
3,Wentworth,Patricia,The Clock Strikes Twelve,,,
3,Wentworth,Patricia,The Case Of William Smith,,,
1,Werfel,Franz,Star of the Unborn,,,
2,Wernick,Saul,Cain's Touch,,,
2,Wernick,Saul,Cain's Touch,,,
2,West,Wallace,The Memory Bank,,,
2,West,Wallace,Lords of Atlantis,,,
2,West,Wallace,Lords of Atlantis,,,
2,West,Wallace,The Bird of Time,,,
2,West,Wallace,The Bird of Time,,,
1,Weverka,Robert,Search,,,
1,Weverka,Robert,Search,,,
1,Weverka,Robert,Moonrock,,,
3,Wheatley,Dennis,Codeword - Golden Fleece,,,
3,Wheatley,Dennis,The Ka of Gifford Hillary,,,
3,Wheatley,Dennis,To The Devil-A Daughter,,,
3,Wheatley,Dennis,The Devil Rides Out,,,
3,Wheatley,Dennis,The Satanist,,,
3,Wheatley,Dennis,The Rising Storm,,,
3,Wheatley,Dennis,Mayhem in Greece,,,
3,Wheatley,Dennis,Uncharted Seas,,,
3,Wheatley,Dennis,Uncharted Seas,,,
3,Wheatley,Dennis,Uncharted Seas,,,
3,Wheatley,Dennis,Strange Conflict,,,
3,Wheatley,Dennis,The Ka of Gifford Hillary,,,
S4,Whitaker,David,Doctor Who,,And The Crusaders,
3,White,James,The Watch Below,,,
3,White,James,Monsters and Medics,,,
3,White,James,The Secret Visitors,,,
3,White,James,The Secret Visitors,,,
3,White,James,Deadly Litter,,,
3,White,James,Deadly Litter,,,
3,White,James,Hospital Station,,,
3,White,James,Star Surgeon,,,
3,White,James,Lifeboat,,,
3,White,James,Major Operation,,,
3,White,James,Tomorrow is too Far,,,
3,White,James,Major Operation,,,
3,White,James,The Dream Millennium,,,
3,White,James,All Judgment Fled,,,
3,White,James,The Aliens Among Us,,,
3,White,James,The Escape Orbit,,,
1,White,Stephen,Critical Conditions,,,
3,White,T.H.,The Book of Merlyn,,,
3,White,Ted,Star Wolf!,,,
3,White,Ted,Forbidden World,,,
3,White,Ted,The Spawn of the Death Machine,,,
3,White,Ted,The Spawn of the Death Machine,,,
3,White,Ted,By Furies Possessed,,,
3,White,Ted,The Sorceress of Qar,,,
3,White,Ted,Phoenix Prime,,,
3,White,Ted,Sideslip,,,
3,White,Ted,The Jewels Of Elsewhen,,,
3,White,Ted,The Master,,,
43,Whitfield,Stephen E.,The Making of Star Trek,,,
3,Whittemore,Edward,Quin's Shanghai Circus,,,
1,Whitten,Leslie H.,Moon of the Wolf,,,
1,Whittington,Harry,The Man From U.N.C.L.E.,2,The Doomsday Affair,
1,Whittington,Harry,The Man From U.N.C.L.E.,2,The Doomsday Affair,
1,Whittington,Harry,The Man From U.N.C.L.E.,2,The Doomsday Affair,
1,Whittington,Harry,The Man From U.N.C.L.E.,2,The Doomsday Affair,
1,Whittington,Harry,The Man From U.N.C.L.E.,2,The Doomsday Affair,
1,Whittington,Harry,The Man From U.N.C.L.E.,2,The Doomsday Affair,
1,Whittington ,Harry,The Man From U.N.C.L.E.,2,The Doomsday Affair,
2,Wibberley,Leonard,The Mouse That Roared,,,
2,Wibberley,Leonard,The Mouse On The Moon,,,
2,Wibberley,Leonard,The Mouse On The Moon,,,
2,Wibberley,Leonard,The Mouse On Wall Street,,,
2,Wibberley,Leonard,The Mouse On The Moon,,,
1,Wilcox,Collin,The New Mexico Connection,,,
1,Wilcox,Collin,The New Mexico Connection,2,,
